0,1,2,3
0.2015221118927002,17.600333213806152,60,0
0.6027493476867676,17.600343465805054,60,0
0.7033736705780029,17.600345611572266,60,0
0.7043657302856445,17.60034680366516,60,0
0.9052419662475586,17.600348234176636,60,0
1.1071062088012695,17.60035014152527,60,0
1.3077728748321533,17.600351333618164,60,0
1.5084729194641113,17.60035276412964,60,0
1.609119176864624,17.600354194641113,60,0
1.7097437381744385,17.60035538673401,60,0
2.0105488300323486,17.600356817245483,60,0
2.211916446685791,17.60035800933838,60,0
2.213728189468384,17.600359439849854,60,0
2.3141915798187256,17.60036063194275,60,0
2.615513801574707,17.600361824035645,60,0
2.916364908218384,17.6003634929657,60,0
3.318061590194702,17.600364446640015,60,0
3.5187909603118896,17.60036563873291,60,0
3.5200870037078857,17.600367546081543,60,0
3.521369218826294,17.60036849975586,60,0
3.8222672939300537,17.600369930267334,60,0
4.423483848571777,17.60037088394165,60,0
4.524784803390503,17.600372076034546,60,0
4.725744724273682,17.60037350654602,60,0
4.82636284828186,17.600374937057495,60,0
5.027071475982666,17.60037612915039,60,0
5.527758598327637,17.600377559661865,60,0
5.728743314743042,17.60037875175476,60,0
6.029571533203125,17.600380182266235,60,0
6.030855655670166,17.60038137435913,60,0
6.131690740585327,17.600382328033447,60,0
6.4325172901153564,17.60038423538208,60,0
6.533169507980347,17.600385427474976,60,0
6.934138298034668,17.60038661956787,60,0
7.034929275512695,17.600388050079346,60,0
7.235775709152222,17.600389003753662,60,0
7.636664390563965,17.600390195846558,60,0
7.6371376514434814,17.600391626358032,60,0
8.238028049468994,17.60039258003235,60,0
8.638943195343018,17.600394248962402,60,0
8.73953652381897,17.60039520263672,60,0
8.940192222595215,17.600396394729614,60,0
9.142085790634155,17.600403308868408,60,0
9.142471551895142,17.600404739379883,60,0
9.243139743804932,17.60040593147278,60,0
9.443803787231445,17.600407361984253,60,0
9.844687461853027,17.60040855407715,60,0
10.245586156845093,17.600409746170044,60,0
10.346169710159302,17.60041093826294,60,0
10.647210121154785,17.600412368774414,60,0
10.648532629013062,17.60041356086731,60,0
10.949162244796753,17.600414514541626,60,0
11.24997615814209,17.60041570663452,60,0
11.450691223144531,17.600416898727417,60,0
11.851586103439331,17.60041832923889,60,0
12.052281141281128,17.600419759750366,60,0
12.252983093261719,17.600420713424683,60,0
12.353583812713623,17.600421905517578,60,0
12.45415997505188,17.600423336029053,60,0
12.655754327774048,17.60042428970337,60,0
13.156765460968018,29.896999835968018,60,1
13.358269691467285,29.89700937271118,60,1
13.659062623977661,29.897011041641235,60,1
13.660577774047852,29.897012948989868,60,1
13.761729955673218,29.897014141082764,60,1
13.862256526947021,29.897015810012817,60,1
13.962900876998901,29.897017002105713,60,1
14.263637065887451,29.89701819419861,60,1
14.665786027908325,29.897019624710083,60,1
14.766388654708862,29.897021055221558,60,1
15.06798529624939,29.89702272415161,60,1
15.469902992248535,29.897023916244507,60,1
15.670533180236816,29.897025108337402,60,1
15.771911859512329,29.897026538848877,60,1
15.972668886184692,29.89702796936035,60,1
16.374523401260376,29.897029399871826,60,1
16.575170755386353,29.89703059196472,60,1
16.775874376296997,29.897031784057617,60,1
16.876450538635254,29.897033214569092,60,1
16.87749743461609,29.897034645080566,60,1
17.078142404556274,29.89703631401062,60,1
17.278778076171875,29.897037267684937,60,1
17.579551458358765,29.897038459777832,60,1
17.580912590026855,29.897039890289307,60,1
17.88160276412964,29.897040843963623,60,1
18.183549165725708,29.897042274475098,60,1
18.58450198173523,29.897043704986572,60,1
18.78529191017151,29.897044897079468,60,1
18.986047506332397,29.897046089172363,60,1
19.086766242980957,29.897047519683838,60,1
19.287571907043457,29.89704918861389,60,1
19.388227224349976,29.897050619125366,60,1
19.689860105514526,29.89705181121826,60,1
19.691373586654663,29.897053003311157,60,1
19.791873693466187,29.89705467224121,60,1
19.792311906814575,29.897055864334106,60,1
20.094416856765747,29.89705729484558,60,1
20.395263195037842,29.897058486938477,60,1
20.496599197387695,29.897059679031372,60,1
20.69725728034973,29.897061109542847,60,1
20.798211812973022,29.897062301635742,60,1
20.898783206939697,29.897063493728638,60,1
21.099467515945435,29.89706516265869,60,1
21.30020546913147,29.897066354751587,60,1
21.300679922103882,29.897067546844482,60,1
21.401171922683716,29.897068738937378,60,1
21.502747297286987,29.897069931030273,60,1
21.703685760498047,29.897071361541748,60,1
22.004525184631348,29.897072315216064,60,1
22.50551176071167,29.89707350730896,60,1
22.806296586990356,29.897074937820435,60,1
23.00787115097046,29.89707612991333,60,1
23.208624362945557,29.897077322006226,60,1
23.70998477935791,29.8970787525177,60,1
23.810609817504883,29.897080183029175,60,1
24.01165199279785,29.89708161354065,60,1
24.313398361206055,29.897083044052124,60,1
24.614190578460693,29.89708423614502,60,1
24.814908504486084,29.897085905075073,60,1
25.015632152557373,29.89708709716797,60,1
25.117777824401855,41.608946323394775,60,2
25.21836543083191,41.60895538330078,60,2
25.919576168060303,41.60895752906799,60,2
26.421334266662598,41.60895895957947,60,2
26.522037744522095,41.60896039009094,60,2
26.62264394760132,41.60896158218384,60,2
26.923477172851562,41.60896325111389,60,2
27.224334716796875,41.608964920043945,60,2
27.625262022018433,41.60896635055542,60,2
27.72604537010193,41.608967542648315,60,2
27.826627016067505,41.60896897315979,60,2
27.82797861099243,41.608970165252686,60,2
28.029602527618408,41.60897159576416,60,2
