0,1,2,3
0.20640921592712402,3.469637870788574,1,0
0.6076531410217285,7.461968421936035,19,1
0.7081778049468994,7.461975812911987,19,1
0.7090024948120117,7.461977958679199,19,1
0.9095163345336914,7.461979389190674,19,1
1.1101629734039307,7.461980819702148,19,1
1.310642957687378,7.461982011795044,19,1
1.511986255645752,7.4619832038879395,19,1
1.6129817962646484,7.461984634399414,19,1
1.7144339084625244,7.46198582649231,19,1
2.015138626098633,7.461986780166626,19,1
2.2159812450408936,7.461988210678101,19,1
2.2163493633270264,7.461989402770996,19,1
2.316643238067627,7.461990833282471,19,1
2.6178722381591797,7.461992025375366,19,1
2.918933153152466,7.461993217468262,19,1
3.320621967315674,7.461994409561157,19,1
3.5213234424591064,7.461995601654053,19,1
3.5216500759124756,7.461996555328369,19,1
3.5218114852905273,7.461997985839844,19,1
3.8222880363464355,11.546080112457275,16,2
4.424015522003174,11.546087980270386,16,2
4.525357723236084,11.54608964920044,16,2
4.726282596588135,11.546091079711914,16,2
4.827014684677124,11.54609203338623,16,2
5.027629613876343,11.546093463897705,16,2
5.529358148574829,11.546094417572021,16,2
5.730010747909546,11.546095609664917,16,2
6.031735897064209,11.546097040176392,16,2
6.0329530239105225,11.546098470687866,16,2
6.133613109588623,11.54609990119934,16,2
6.434812307357788,11.546101093292236,16,2
6.535276889801025,11.546102285385132,16,2
6.936007499694824,11.546103715896606,16,2
7.036602735519409,11.546104907989502,16,2
7.237524032592773,11.546106100082397,16,2
7.6390557289123535,15.624356985092163,18,3
7.6393983364105225,15.624364376068115,18,3
8.240798473358154,15.624366521835327,18,3
8.64163613319397,15.624367952346802,18,3
8.742496490478516,15.624369144439697,18,3
8.94347071647644,15.624370574951172,18,3
9.144066095352173,15.624371767044067,18,3
9.14454436302185,15.6243736743927,18,3
9.245692014694214,15.624374866485596,18,3
9.446218013763428,15.624376058578491,18,3
9.846638202667236,15.624377727508545,18,3
10.247490406036377,15.62437891960144,18,3
10.348037481307983,15.624380350112915,18,3
10.649394750595093,15.62438154220581,18,3
10.650246381759644,15.624382734298706,18,3
10.951832056045532,15.62438416481018,18,3
11.252531051635742,15.624385595321655,18,3
11.453186273574829,15.62438678741455,18,3
11.854053258895874,19.727394819259644,19,4
12.055233716964722,19.727402210235596,19,4
12.255886554718018,19.727404356002808,19,4
12.357160329818726,19.727405786514282,19,4
12.45827841758728,19.727407217025757,19,4
12.659013271331787,19.727408409118652,19,4
13.161478996276855,19.727409839630127,19,4
13.362743616104126,19.727411031723022,19,4
13.663568258285522,19.727412223815918,19,4
13.664736986160278,19.72741389274597,19,4
13.765141248703003,19.727415084838867,19,4
13.866125345230103,19.727416515350342,19,4
13.966836929321289,19.727417469024658,19,4
14.26754093170166,19.727418661117554,19,4
14.668416738510132,19.72742009162903,19,4
14.769060134887695,19.727421283721924,19,4
15.070284366607666,19.72742247581482,19,4
15.471681118011475,19.727423906326294,19,4
15.672581195831299,19.72742509841919,19,4
15.773025035858154,23.823405742645264,23,5
15.973860502243042,23.82341456413269,23,5
16.375235319137573,23.823416471481323,23,5
16.576074838638306,23.82341766357422,23,5
16.777402877807617,23.823419332504272,23,5
16.878822326660156,23.823420763015747,23,5
16.879791259765625,23.823421955108643,23,5
17.08029007911682,23.823423385620117,23,5
17.280928373336792,23.823424577713013,23,5
17.581573963165283,23.82342553138733,23,5
17.582630157470703,23.823427200317383,23,5
17.88327383995056,23.823428630828857,23,5
18.18448042869568,23.823430061340332,23,5
18.585305213928223,23.82343101501465,23,5
18.78596568107605,23.823432445526123,23,5
18.986583948135376,23.82343363761902,23,5
19.087120056152344,23.823434829711914,23,5
19.288063764572144,23.82343602180481,23,5
19.388628244400024,23.823437690734863,23,5
19.68956470489502,23.82343888282776,23,5
19.689931869506836,23.823440313339233,23,5
19.790308237075806,23.82344150543213,23,5
19.79057550430298,23.823442935943604,23,5
20.091145753860474,27.589296579360962,4,6
20.391879558563232,27.589304447174072,4,6
20.49241328239441,27.589306116104126,4,6
20.692991971969604,27.58930778503418,4,6
