0,1,2,3
0.20167970657348633,3.528614044189453,1,0
0.6043992042541504,7.598136901855469,19,1
0.7059884071350098,7.598149538040161,19,1
0.706977128982544,7.598152160644531,19,1
0.9075167179107666,7.598154067993164,19,1
1.1081557273864746,7.598156213760376,19,1
1.30885910987854,7.598158121109009,19,1
1.5100033283233643,7.5981605052948,19,1
1.610644817352295,7.598162651062012,19,1
1.7113087177276611,7.5981645584106445,19,1
2.0120105743408203,7.598166227340698,19,1
2.213452100753784,7.59816837310791,19,1
2.2138888835906982,7.598170280456543,19,1
2.314265251159668,7.598171949386597,19,1
2.615269660949707,7.5981738567352295,19,1
2.916005849838257,7.5981762409210205,19,1
3.316869020462036,7.598178148269653,19,1
3.51758074760437,7.598180294036865,19,1
3.519054889678955,7.598182201385498,19,1
3.5193932056427,7.59818434715271,19,1
3.8219501972198486,11.741394996643066,18,2
4.423483610153198,11.74140477180481,18,2
4.52409291267395,11.741406917572021,18,2
4.725214004516602,11.741408109664917,18,2
4.825751066207886,11.741409540176392,18,2
5.026388883590698,11.741411209106445,18,2
5.528120279312134,11.741412162780762,18,2
5.728916883468628,11.741413831710815,18,2
6.029699802398682,11.74141526222229,18,2
6.030102014541626,11.741416215896606,18,2
6.130554676055908,11.74141788482666,18,2
6.431432008743286,11.741419076919556,18,2
6.532049894332886,11.74142050743103,18,2
6.932936191558838,11.741421937942505,18,2
7.0335798263549805,11.741422891616821,18,2
7.234241962432861,11.741424560546875,18,2
7.635100364685059,11.74142575263977,18,2
7.635491371154785,11.741427183151245,18,2
8.23632287979126,15.827915906906128,17,3
8.637941360473633,15.827925682067871,17,3
8.738581418991089,15.827927350997925,17,3
8.939231395721436,15.827929258346558,17,3
9.13988733291626,15.827930450439453,17,3
9.140334844589233,15.827931880950928,17,3
9.24173378944397,15.827933073043823,17,3
9.44238018989563,15.827934265136719,17,3
9.84403681755066,15.827935934066772,17,3
10.244873046875,15.827936887741089,17,3
10.345982551574707,15.827938079833984,17,3
10.647325038909912,15.827939510345459,17,3
10.647722959518433,15.827940702438354,17,3
10.948395252227783,15.827942132949829,17,3
11.24946928024292,15.827943086624146,17,3
11.450892210006714,15.82794451713562,17,3
11.852247953414917,15.827945947647095,17,3
12.052995204925537,20.009754180908203,19,4
12.253671169281006,20.00976276397705,19,4
12.355031728744507,20.009764432907104,19,4
12.45614767074585,20.00976586341858,19,4
12.656860113143921,20.009767293930054,19,4
13.157832860946655,20.00976848602295,19,4
13.359849214553833,20.009770154953003,19,4
13.660563707351685,20.0097713470459,19,4
13.660989046096802,20.00977325439453,19,4
13.762475728988647,20.009774446487427,19,4
13.862967014312744,20.0097758769989,19,4
13.963649272918701,20.009777545928955,19,4
14.264808416366577,20.00977897644043,19,4
14.666373014450073,20.009780406951904,19,4
14.766917943954468,20.0097815990448,19,4
15.067672491073608,20.009783029556274,19,4
15.468855142593384,20.00978422164917,19,4
15.669688940048218,20.009785175323486,19,4
15.771108150482178,20.00978684425354,19,4
15.971821308135986,24.185811758041382,23,5
16.372716665267944,24.18581986427307,23,5
16.573494911193848,24.185821533203125,23,5
16.77417254447937,24.18582320213318,23,5
16.874736070632935,24.185824155807495,23,5
16.87573266029358,24.18582558631897,23,5
17.076210260391235,24.185827016830444,23,5
17.276904106140137,24.18582820892334,23,5
17.578482389450073,24.185829401016235,23,5
17.57886242866516,24.18583083152771,23,5
17.880497217178345,24.185832023620605,23,5
18.18124270439148,24.1858332157135,23,5
18.582775592803955,24.185834407806396,23,5
18.783819437026978,24.185835599899292,23,5
18.98534393310547,24.185837030410767,23,5
19.08674645423889,24.185838222503662,23,5
19.28796076774597,24.185839414596558,23,5
19.388484239578247,24.185840845108032,23,5
19.689215421676636,24.185842037200928,23,5
19.68992853164673,24.185843229293823,23,5
19.790294408798218,24.185844659805298,23,5
19.790980339050293,24.185845613479614,23,5
20.091615676879883,24.18584704399109,23,5
20.392345190048218,27.937750816345215,3,6
20.492897510528564,27.937760829925537,3,6
20.69352889060974,27.93776297569275,3,6
